"tweet_id","label","subset","split","source"
"1229814240195858432","misogyny","VARW","train","twitter"
"1238480743266951172","misogyny","VARW","test","twitter"
"1238518032265338880","misogyny","VARW","test","twitter"
"1222543624627531778","misogyny","VARW","train","twitter"
"1234500406966935553","misogyny","VARW","test","twitter"
"1231610134549422088","misogyny","VARW","test","twitter"
"1214843446411898882","misogyny","VARW","train","twitter"
"1213904331277295617","misogyny","VARW","dev","twitter"
"1213535652576419840","misogyny","VARW","train","twitter"
"1214100463601291266","misogyny","VARW","train","twitter"
"1213856461475856384","misogyny","VARW","test","twitter"
"1214121382604357632","misogyny","VARW","train","twitter"
"1210498848055017473","misogyny","VARW","dev","twitter"
"1208064096723197954","misogyny","MULTI:SELA+VARW","train","twitter"
"1213772294612492290","misogyny","VARW","test","twitter"
"1204896377454637058","misogyny","MULTI:SELA+VARW","train","twitter"
"1213534176298835970","misogyny","VARW","train","twitter"
"1208418078767374337","misogyny","VARW","train","twitter"
"1213091448956080128","misogyny","VARW","train","twitter"
"1207801292187471873","misogyny","MULTI:SELA+VARW","train","twitter"
"1212792385824014337","misogyny","VARW","train","twitter"
"1213006390295506944","misogyny","VARW","train","twitter"
"1213877710319226881","misogyny","VARW","test","twitter"
"1213818788363280384","misogyny","VARW","train","twitter"
"1213817252253974529","misogyny","VARW","train","twitter"
"1212758389513707520","misogyny","VARW","train","twitter"
"1212977735162880001","misogyny","VARW","train","twitter"
"1213016173568241664","misogyny","VARW","train","twitter"
"1213853862299406336","misogyny","VARW","test","twitter"
"1214274739310493696","misogyny","VARW","train","twitter"
"1212801195468840961","misogyny","VARW","dev","twitter"
"1214055377622450176","misogyny","VARW","test","twitter"
"1213758201793040385","misogyny","VARW","train","twitter"
"1212856632960524289","misogyny","VARW","train","twitter"
"1212037333194825730","misogyny","VARW","test","twitter"
"1213017839143133184","misogyny","VARW","train","twitter"
"1210868100838678529","misogyny","VARW","test","twitter"
"1210243837928656897","misogyny","VARW","test","twitter"
"1207949917299396608","misogyny","MULTI:SELA+VARW","test","twitter"
"1213535890179547136","misogyny","VARW","train","twitter"
"1214306400333160449","misogyny","VARW","train","twitter"
"1213947873462751232","misogyny","VARW","train","twitter"
"1211364687050412034","misogyny","VARW","train","twitter"
"1214333690375032834","misogyny","VARW","train","twitter"
"1213776488350265345","misogyny","VARW","train","twitter"
"1213455550459138048","misogyny","VARW","test","twitter"
"1208089395561160704","misogyny","MULTI:SELA+VARW","dev","twitter"
"1214236081597665282","misogyny","VARW","train","twitter"
"1213906620683608064","misogyny","VARW","dev","twitter"
"1207380621938642945","misogyny","MULTI:SELA+VARW","train","twitter"
"1214165571857727491","misogyny","VARW","train","twitter"
"1238470548981796866","misogyny","VARW","test","twitter"
"1237069802725945344","misogyny","MULTI:SELA+VARW","test","twitter"
"1207195733465686017","misogyny","MULTI:SELA+VARW","train","twitter"
"1208088613298360320","misogyny","MULTI:SELA+VARW","train","twitter"
"1207315408568631296","misogyny","SELA","train","twitter"
"1211628361052753920","misogyny","VARW","train","twitter"
"1238564983518175239","misogyny","MULTI:SELA+VARW","dev","twitter"
"1237087918684061697","misogyny","MULTI:SELA+VARW","train","twitter"
"1235489705678065664","misogyny","VARW","train","twitter"
"1234958307019968512","misogyny","MULTI:SELA+VARW","train","twitter"
"1226973051734151172","misogyny","VARW","train","twitter"
"1204892683182968835","misogyny","MULTI:SELA+VARW","train","twitter"
"1237733366826504193","misogyny","MULTI:SELA+VARW","dev","twitter"
"1238085315002355714","misogyny","MULTI:SELA+VARW","train","twitter"
"1238904847526658048","misogyny","MULTI:SELA+VARW","train","twitter"
"1231016099174649857","misogyny","MULTI:SELA+VARW","test","twitter"
"1224921894308192257","misogyny","MULTI:SELA+VARW","train","twitter"
"1236832887569289222","misogyny","VARW","train","twitter"
"1238475604086972417","misogyny","VARW","train","twitter"
"1227210571919118337","misogyny","MULTI:SELA+VARW","train","twitter"
"1235551255440875523","misogyny","VARW","test","twitter"
"1209249504710582273","misogyny","VARW","dev","twitter"
"1206724898384732160","misogyny","MULTI:SELA+VARW","dev","twitter"
"1214922433628651520","misogyny","VARW","train","twitter"
"1211723928781099009","misogyny","VARW","train","twitter"
"1213768994697744384","misogyny","VARW","train","twitter"
"1212863330643259392","misogyny","VARW","train","twitter"
"1209952483474333696","misogyny","VARW","train","twitter"
"1208380304827793409","misogyny","VARW","test","twitter"
"1213294755356053505","misogyny","VARW","train","twitter"
"1213956993372827653","misogyny","VARW","train","twitter"
"1211721024435367937","misogyny","VARW","train","twitter"
"1212765493695787009","misogyny","VARW","test","twitter"
"1214188336128110594","misogyny","VARW","train","twitter"
"1211919707072274432","misogyny","VARW","dev","twitter"
"1213767864144089093","misogyny","VARW","test","twitter"
"1212845528486158341","misogyny","VARW","dev","twitter"
"1207744949640474627","misogyny","MULTI:SELA+VARW","test","twitter"
"1213985280824360968","misogyny","VARW","test","twitter"
"1205821526127337474","misogyny","MULTI:SELA+VARW","train","twitter"
"1211771364048297985","misogyny","VARW","train","twitter"
"1213540058571120646","misogyny","VARW","train","twitter"
"1213912500938387456","misogyny","VARW","test","twitter"
"1213989402214633472","misogyny","VARW","train","twitter"
"1225258165479985152","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1223543808962498560","misogyny","MULTI:VARW+DDSS","train","twitter"
"1239109238988783616","misogyny","VARW","train","twitter"
"1213940769939238917","misogyny","VARW","train","twitter"
"1210562542214483968","misogyny","VARW","test","twitter"
"1213064974404407296","misogyny","VARW","test","twitter"
"1205048988879249409","misogyny","MISOCORPUS","train","twitter"
"1213922893727457280","misogyny","VARW","train","twitter"
"1212991621006004224","misogyny","VARW","train","twitter"
"1214221673634914304","misogyny","VARW","test","twitter"
"1213782924602068992","misogyny","VARW","train","twitter"
"1211761388659597312","misogyny","VARW","train","twitter"
"1212804306971308039","misogyny","VARW","train","twitter"
"1212866973534752770","misogyny","VARW","train","twitter"
"1214352321234264064","misogyny","VARW","train","twitter"
"1213818497450557440","misogyny","VARW","train","twitter"
"1208183088305594368","misogyny","MULTI:SELA+VARW","train","twitter"
"1209641078002999297","misogyny","VARW","dev","twitter"
"1206370724866338816","misogyny","MULTI:SELA+VARW","train","twitter"
"1212840455559372800","misogyny","VARW","train","twitter"
"1207338371493847040","misogyny","MULTI:SELA+VARW","train","twitter"
"1213766265170530304","misogyny","VARW","train","twitter"
"1212825844785336320","misogyny","VARW","dev","twitter"
"1213935606918762500","misogyny","VARW","dev","twitter"
"1206737397628600321","misogyny","MULTI:SELA+VARW","train","twitter"
"1208372814010572800","misogyny","VARW","train","twitter"
"1213021121991327744","misogyny","VARW","train","twitter"
"1205168416082071557","misogyny","MULTI:SELA+VARW","train","twitter"
"1208081530750472192","misogyny","MULTI:SELA+VARW","test","twitter"
"1208087143882592257","misogyny","MULTI:SELA+VARW","test","twitter"
"1213539863175290882","misogyny","VARW","train","twitter"
"1212025581728124934","misogyny","VARW","train","twitter"
"1205149459690246150","misogyny","MULTI:SELA+VARW","test","twitter"
"1205084395679432704","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213955723773788162","misogyny","VARW","train","twitter"
"1213962000847560710","misogyny","VARW","train","twitter"
"1206690628752543745","misogyny","MULTI:SELA+VARW","train","twitter"
"1204865627036508172","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213898137200447488","misogyny","VARW","train","twitter"
"1211773072543494144","misogyny","VARW","train","twitter"
"1213739084201508864","misogyny","VARW","train","twitter"
"1214335616873377798","misogyny","VARW","train","twitter"
"1204894921599131648","misogyny","MULTI:SELA+VARW","train","twitter"
"1214194504145788933","misogyny","VARW","train","twitter"
"1211980196850601984","misogyny","VARW","dev","twitter"
"1213771830957420544","misogyny","VARW","train","twitter"
"1213844600596697088","misogyny","VARW","train","twitter"
"1207040612857470982","misogyny","MULTI:SELA+VARW","train","twitter"
"1214167952565710850","misogyny","VARW","train","twitter"
"1212848825473200128","misogyny","VARW","test","twitter"
"1206677968321490951","misogyny","MULTI:SELA+VARW","train","twitter"
"1214216722942775297","misogyny","VARW","dev","twitter"
"1212888669666844672","misogyny","VARW","train","twitter"
"1212821788201299975","misogyny","VARW","train","twitter"
"1213393984749473792","misogyny","VARW","test","twitter"
"1213793837614817280","misogyny","VARW","test","twitter"
"1213876976433455106","misogyny","VARW","train","twitter"
"1205201706889465857","misogyny","MULTI:SELA+VARW","dev","twitter"
"1214219810093043713","misogyny","VARW","train","twitter"
"1209168882516279299","misogyny","VARW","train","twitter"
"1213771750758109184","misogyny","VARW","test","twitter"
"1211927781392756736","misogyny","VARW","train","twitter"
"1211919031814541313","misogyny","VARW","train","twitter"
"1213935755455868929","misogyny","VARW","dev","twitter"
"1204878719569006593","misogyny","MULTI:SELA+VARW","train","twitter"
"1208081260171710465","misogyny","MULTI:SELA+VARW","train","twitter"
"1210530220526178304","misogyny","VARW","test","twitter"
"1213548644844085248","misogyny","VARW","train","twitter"
"1211394232818253824","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205169853595828225","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213851680380469248","misogyny","VARW","dev","twitter"
"1207485426765877253","misogyny","MULTI:SELA+VARW","train","twitter"
"1205097913103323136","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213989634813890563","misogyny","VARW","train","twitter"
"1207968560435388416","misogyny","MULTI:SELA+VARW","test","twitter"
"1213534054840229893","misogyny","VARW","dev","twitter"
"1214024387424378880","misogyny","VARW","dev","twitter"
"1213013841765900288","misogyny","VARW","train","twitter"
"1208634000794963969","misogyny","VARW","test","twitter"
"1213895415348781056","misogyny","VARW","test","twitter"
"1213913667328204801","misogyny","VARW","test","twitter"
"1205130084820176903","misogyny","MULTI:SELA+VARW","train","twitter"
"1212712982519668736","misogyny","VARW","test","twitter"
"1213815207778230274","misogyny","VARW","dev","twitter"
"1205052061219540992","misogyny","MULTI:SELA+VARW","train","twitter"
"1205223272079646723","misogyny","MULTI:SELA+VARW","train","twitter"
"1204915413546622976","misogyny","MULTI:SELA+VARW","test","twitter"
"1214182280375218176","misogyny","VARW","train","twitter"
"1213074018401689600","misogyny","VARW","train","twitter"
"1205112937519681536","misogyny","MULTI:SELA+VARW","train","twitter"
"1208534700857470977","misogyny","VARW","test","twitter"
"1212856307495116800","misogyny","VARW","train","twitter"
"1210930390057312261","misogyny","VARW","dev","twitter"
"1213026460572753922","misogyny","VARW","dev","twitter"
"1210824415585267713","misogyny","VARW","dev","twitter"
"1214818619227594752","misogyny","VARW","train","twitter"
"1213458034321756161","misogyny","VARW","train","twitter"
"1213902413159112705","misogyny","VARW","train","twitter"
"1212068507753615360","misogyny","VARW","train","twitter"
"1213064300648116224","misogyny","VARW","dev","twitter"
"1207626686033989634","misogyny","MULTI:SELA+VARW","train","twitter"
"1212103655299657729","misogyny","VARW","train","twitter"
"1211068873648283648","misogyny","VARW","train","twitter"
"1205220276289626112","misogyny","MULTI:SELA+VARW","train","twitter"
"1213886359422881794","misogyny","VARW","train","twitter"
"1214197930686636033","misogyny","VARW","test","twitter"
"1205049507064549377","misogyny","MULTI:SELA+VARW","test","twitter"
"1213044333546475526","misogyny","VARW","test","twitter"
"1212792904537772035","misogyny","VARW","train","twitter"
"1210562920695947268","misogyny","VARW","train","twitter"
"1213815320936357890","misogyny","VARW","dev","twitter"
"1214117694544515073","misogyny","VARW","train","twitter"
"1213908532355096577","misogyny","VARW","train","twitter"
"1209432155086106624","misogyny","VARW","train","twitter"
"1212821531237244929","misogyny","VARW","train","twitter"
"1207724665696899073","misogyny","MULTI:SELA+VARW","train","twitter"
"1213905079549546497","misogyny","VARW","test","twitter"
"1208796650271055873","misogyny","VARW","train","twitter"
"1208081532952481798","misogyny","SELA","train","twitter"
"1213877434577231872","misogyny","VARW","train","twitter"
"1214284308812369920","misogyny","VARW","test","twitter"
"1213817785702342658","misogyny","VARW","train","twitter"
"1210553199117123584","misogyny","VARW","dev","twitter"
"1214918737985495040","misogyny","VARW","train","twitter"
"1210843079588171776","misogyny","VARW","train","twitter"
"1213022392366305280","misogyny","VARW","train","twitter"
"1213098761637056513","misogyny","VARW","train","twitter"
"1213077873155887104","misogyny","VARW","test","twitter"
"1212830358581993472","misogyny","VARW","test","twitter"
"1213954675172618241","misogyny","VARW","train","twitter"
"1208264626829348864","misogyny","MULTI:SELA+VARW","train","twitter"
"1213969288639500288","misogyny","VARW","train","twitter"
"1212743234654494725","misogyny","VARW","dev","twitter"
"1213938413373730818","misogyny","VARW","train","twitter"
"1208044302955405314","misogyny","MULTI:SELA+VARW","test","twitter"
"1214803579879534592","misogyny","VARW","train","twitter"
"1206836917519687680","misogyny","MULTI:SELA+VARW","dev","twitter"
"1212912653368283136","misogyny","VARW","test","twitter"
"1213637076211638274","misogyny","VARW","train","twitter"
"1208084139540459521","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213805834779672578","misogyny","VARW","test","twitter"
"1214198464495726592","misogyny","VARW","test","twitter"
"1214109371170525185","misogyny","VARW","train","twitter"
"1212660159799025664","misogyny","VARW","dev","twitter"
"1213924581783801867","misogyny","VARW","train","twitter"
"1214037656914579456","misogyny","VARW","test","twitter"
"1212037745872388096","misogyny","VARW","train","twitter"
"1210561355490697220","misogyny","VARW","train","twitter"
"1213328129055502336","misogyny","VARW","train","twitter"
"1206726423794376705","misogyny","MULTI:SELA+VARW","train","twitter"
"1207072098339962880","misogyny","MULTI:SELA+VARW","train","twitter"
"1214902051550961664","misogyny","VARW","train","twitter"
"1205031443178643456","misogyny","MULTI:SELA+VARW","test","twitter"
"1213721528073965570","misogyny","VARW","train","twitter"
"1213827690232532993","misogyny","VARW","train","twitter"
"1212069413333209089","misogyny","VARW","train","twitter"
"1210882707267436544","misogyny","VARW","train","twitter"
"1214138889776062464","misogyny","VARW","train","twitter"
"1204917056640028672","misogyny","MULTI:SELA+VARW","test","twitter"
"1213921317461909504","misogyny","VARW","train","twitter"
"1204784831923736578","misogyny","MULTI:SELA+VARW","dev","twitter"
"1214263816919429121","misogyny","VARW","test","twitter"
"1208812139655376896","misogyny","VARW","train","twitter"
"1213903187381571586","misogyny","VARW","train","twitter"
"1214130488052502528","misogyny","VARW","train","twitter"
"1206825967223803904","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213736963024605184","misogyny","VARW","train","twitter"
"1214013633509896192","misogyny","VARW","train","twitter"
"1207059606419202053","misogyny","MULTI:SELA+VARW","train","twitter"
"1213797999836647425","misogyny","VARW","train","twitter"
"1212713731878195200","misogyny","VARW","test","twitter"
"1212849162661830674","misogyny","VARW","train","twitter"
"1212824227365228545","misogyny","VARW","train","twitter"
"1210633039035981824","misogyny","VARW","dev","twitter"
"1213436301531373568","misogyny","VARW","dev","twitter"
"1207412149213106183","misogyny","MULTI:SELA+VARW","test","twitter"
"1205606730966740993","misogyny","MULTI:SELA+VARW","dev","twitter"
"1207373394519437312","misogyny","MULTI:SELA+VARW","train","twitter"
"1212813981703983104","misogyny","VARW","dev","twitter"
"1206846853221928960","misogyny","MULTI:SELA+VARW","train","twitter"
"1213542533785161728","misogyny","VARW","test","twitter"
"1214125139480260609","misogyny","VARW","test","twitter"
"1207798347303706630","misogyny","MULTI:SELA+VARW","test","twitter"
"1211359566472122371","misogyny","VARW","dev","twitter"
"1219628833579638784","misogyny","MULTI:VARW+DDSS","test","twitter"
"1210472724956532738","misogyny","VARW","train","twitter"
"1213840537024942080","misogyny","VARW","dev","twitter"
"1213796760008757249","misogyny","VARW","test","twitter"
"1213909664859086848","misogyny","VARW","train","twitter"
"1212852718815068162","misogyny","VARW","train","twitter"
"1212869108896870401","misogyny","VARW","train","twitter"
"1212807791343284224","misogyny","VARW","train","twitter"
"1211747266320642048","misogyny","VARW","train","twitter"
"1205133680559239168","misogyny","MULTI:SELA+VARW","test","twitter"
"1204815175867604992","misogyny","MULTI:SELA+VARW","train","twitter"
"1213817273909166081","misogyny","VARW","test","twitter"
"1207788662701854720","misogyny","MULTI:SELA+VARW","dev","twitter"
"1204888897748164609","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205117990250958848","misogyny","MULTI:SELA+VARW","dev","twitter"
"1204826104856494080","misogyny","MULTI:SELA+VARW","train","twitter"
"1205215297478778880","misogyny","MULTI:SELA+VARW","train","twitter"
"1205123619740893184","misogyny","MULTI:SELA+VARW","train","twitter"
"1206886558135201803","misogyny","MULTI:SELA+VARW","train","twitter"
"1205109979956551680","misogyny","MULTI:SELA+VARW","dev","twitter"
"1207259416724156416","misogyny","MULTI:SELA+VARW","train","twitter"
"1205599012193210368","misogyny","MULTI:SELA+VARW","train","twitter"
"1205481281007558656","misogyny","MULTI:SELA+VARW","train","twitter"
"1205397930078875648","misogyny","MULTI:SELA+VARW","train","twitter"
"1207216051035025415","misogyny","MULTI:SELA+VARW","train","twitter"
"1204875657102147586","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205030732038574080","misogyny","MULTI:SELA+VARW","train","twitter"
"1207707020650065923","misogyny","MULTI:SELA+VARW","train","twitter"
"1205095229533118465","misogyny","MULTI:SELA+VARW","train","twitter"
"1205870059794632704","misogyny","MULTI:SELA+VARW","train","twitter"
"1207021953510445061","misogyny","MULTI:SELA+VARW","train","twitter"
"1207209261366992897","misogyny","MULTI:SELA+VARW","test","twitter"
"1214422839157252102","misogyny","VARW","dev","twitter"
"1213924067482505216","misogyny","VARW","test","twitter"
"1207703325665366016","misogyny","MULTI:SELA+VARW","train","twitter"
"1208177775431094273","misogyny","MULTI:SELA+VARW","train","twitter"
"1210930480713027584","misogyny","VARW","dev","twitter"
"1205214322387013632","misogyny","MULTI:SELA+VARW","train","twitter"
"1210924712794169344","misogyny","VARW","test","twitter"
"1207239126640209920","misogyny","MULTI:SELA+VARW","train","twitter"
"1210995559072489473","misogyny","VARW","train","twitter"
"1207893502509617153","misogyny","MULTI:SELA+VARW","train","twitter"
"1214259380658606080","misogyny","VARW","train","twitter"
"1207636410334896128","misogyny","MULTI:SELA+VARW","train","twitter"
"1211731492545716224","misogyny","VARW","dev","twitter"
"1205132018515947520","misogyny","MULTI:SELA+VARW","dev","twitter"
"1224112153927606272","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1219619659361681408","misogyny","MULTI:VARW+DDSS","train","twitter"
"1235660101857443840","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1221548729565577216","misogyny","MULTI:VARW+DDSS","train","twitter"
"1223222223894433794","misogyny","MULTI:VARW+DDSS","train","twitter"
"1234301321106350080","misogyny","MULTI:VARW+DDSS","train","twitter"
"1226700171385475072","misogyny","MULTI:VARW+DDSS","train","twitter"
"1240031638991536129","misogyny","MULTI:VARW+DDSS","train","twitter"
"1234593113299210240","misogyny","MULTI:VARW+DDSS","train","twitter"
"1219221363958960128","misogyny","MULTI:VARW+DDSS","train","twitter"
"1230892809584021505","misogyny","MULTI:VARW+DDSS","test","twitter"
"1220000855644147712","misogyny","MULTI:VARW+DDSS","train","twitter"
"1222621303091363842","misogyny","MULTI:VARW+DDSS","train","twitter"
"1235036407393062917","misogyny","MULTI:VARW+DDSS","train","twitter"
"1222837347479359488","misogyny","MULTI:VARW+DDSS","train","twitter"
"1219962037129895937","misogyny","MULTI:VARW+DDSS","train","twitter"
"1227962057858961408","misogyny","MULTI:VARW+DDSS","train","twitter"
"1219985468022034432","misogyny","MULTI:VARW+DDSS","test","twitter"
"1223208149018193926","misogyny","MULTI:VARW+DDSS","train","twitter"
"1238432181682409473","misogyny","MULTI:VARW+DDSS","train","twitter"
"1230818184292454400","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1220695302178516993","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1211052684859625473","misogyny","VARW","train","twitter"
"1206701654537572352","misogyny","MULTI:SELA+VARW","train","twitter"
"1207632635696164864","misogyny","MULTI:SELA+VARW","train","twitter"
"1210450015510024192","misogyny","VARW","train","twitter"
"1211744711934918658","misogyny","VARW","train","twitter"
"1204900688687484930","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205066421014876160","misogyny","MULTI:SELA+VARW","dev","twitter"
"1212013937748774920","misogyny","VARW","dev","twitter"
"1208029329516646400","misogyny","MULTI:SELA+VARW","train","twitter"
"1210934060949880837","misogyny","VARW","train","twitter"
"1207693005244829703","misogyny","MULTI:SELA+VARW","test","twitter"
"1222835462555013120","misogyny","MULTI:VARW+DDSS","train","twitter"
"1206305322723401731","misogyny","MULTI:SELA+VARW","train","twitter"
"1214347570547449856","misogyny","VARW","test","twitter"
"1238949850139348994","misogyny","MULTI:VARW+DDSS","dev","twitter"
"1223219466860945408","misogyny","MULTI:VARW+DDSS","train","twitter"
"1231389685710249984","misogyny","MULTI:VARW+DDSS","train","twitter"
"1219606674778001410","misogyny","MULTI:VARW+DDSS","test","twitter"
"1221014510317768704","misogyny","MULTI:VARW+DDSS","train","twitter"
"1241841202561011712","misogyny","MULTI:VARW+DDSS","train","twitter"
"1220956225208291329","misogyny","MULTI:VARW+DDSS","train","twitter"
"1205033613793931266","misogyny","MULTI:SELA+VARW","train","twitter"
"1205051284639891456","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213917061094821888","misogyny","VARW","dev","twitter"
"1213752816818380802","misogyny","VARW","test","twitter"
"1206897456686010369","misogyny","MULTI:SELA+VARW","train","twitter"
"1212769399234613250","misogyny","VARW","train","twitter"
"1213539283455422464","misogyny","VARW","train","twitter"
"1213854555932377088","misogyny","VARW","dev","twitter"
"1211425119723294721","misogyny","VARW","dev","twitter"
"1211427357384462344","misogyny","VARW","train","twitter"
"1213857054542245888","misogyny","VARW","train","twitter"
"1214070337987629056","misogyny","VARW","train","twitter"
"1213778445676826624","misogyny","VARW","train","twitter"
"1213972620162555904","misogyny","VARW","train","twitter"
"1214193634679148544","misogyny","VARW","train","twitter"
"1214440341471928321","misogyny","VARW","test","twitter"
"1213920536096624640","misogyny","VARW","train","twitter"
"1213898767075807235","misogyny","VARW","train","twitter"
"1212698016072773633","misogyny","VARW","train","twitter"
"1213436219989929987","misogyny","VARW","test","twitter"
"1213535117106434060","misogyny","VARW","train","twitter"
"1213855960806182914","misogyny","VARW","train","twitter"
"1211798279584976903","misogyny","VARW","dev","twitter"
"1210445757200900096","misogyny","VARW","dev","twitter"
"1208783167911596034","misogyny","VARW","train","twitter"
"1214215550588637189","misogyny","VARW","test","twitter"
"1204903498896285701","misogyny","MULTI:SELA+VARW","test","twitter"
"1206532756500561920","misogyny","MULTI:SELA+VARW","train","twitter"
"1213830114162696192","misogyny","VARW","train","twitter"
"1212772865214472193","misogyny","VARW","dev","twitter"
"1212879074294673409","misogyny","VARW","test","twitter"
"1207770456532684810","misogyny","MULTI:SELA+VARW","train","twitter"
"1212854642268356608","misogyny","VARW","test","twitter"
"1212804154227396608","misogyny","VARW","train","twitter"
"1213765484870549505","misogyny","VARW","dev","twitter"
"1209117118211514373","misogyny","VARW","train","twitter"
"1210283961135566848","misogyny","VARW","dev","twitter"
"1211024596591403008","misogyny","VARW","train","twitter"
"1213030005858603008","misogyny","VARW","train","twitter"
"1212477499302711296","misogyny","VARW","train","twitter"
"1214833290974244864","misogyny","VARW","dev","twitter"
"1213775823569862657","misogyny","VARW","dev","twitter"
"1204916027601117184","misogyny","MULTI:SELA+VARW","train","twitter"
"1212815647601840132","misogyny","VARW","train","twitter"
"1213817856212832261","misogyny","VARW","train","twitter"
"1213929739234226178","misogyny","VARW","train","twitter"
"1207343120058376192","misogyny","MULTI:SELA+VARW","dev","twitter"
"1210557525818593282","misogyny","VARW","train","twitter"
"1207677621129101312","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205023992362471424","misogyny","MULTI:SELA+VARW","test","twitter"
"1207042223310884866","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205164631955775488","misogyny","MULTI:SELA+VARW","train","twitter"
"1204825007941177346","misogyny","MULTI:SELA+VARW","train","twitter"
"1207214966996193280","misogyny","MULTI:SELA+VARW","train","twitter"
"1207261157435871233","misogyny","MULTI:SELA+VARW","train","twitter"
"1207439323043389445","misogyny","MULTI:SELA+VARW","train","twitter"
"1206927939855699968","misogyny","MULTI:SELA+VARW","test","twitter"
"1204803611215220737","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205128852130979840","misogyny","MULTI:SELA+VARW","train","twitter"
"1207659732804218880","misogyny","MULTI:SELA+VARW","test","twitter"
"1206684595011362816","misogyny","MULTI:SELA+VARW","train","twitter"
"1205510888565936129","misogyny","MULTI:SELA+VARW","train","twitter"
"1205058331133513728","misogyny","MULTI:SELA+VARW","train","twitter"
"1204895456045625345","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205130423061405696","misogyny","MULTI:SELA+VARW","train","twitter"
"1205058757677527040","misogyny","MULTI:SELA+VARW","train","twitter"
"1207234854838001665","misogyny","MULTI:SELA+VARW","train","twitter"
"1207077241705947139","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205273233043476481","misogyny","MULTI:SELA+VARW","train","twitter"
"1205250607562592256","misogyny","MULTI:SELA+VARW","train","twitter"
"1204829067293290501","misogyny","MULTI:SELA+VARW","train","twitter"
"1214160811305947137","misogyny","VARW","train","twitter"
"1205030236401913856","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213949290189590534","misogyny","VARW","train","twitter"
"1211050864804319232","misogyny","VARW","dev","twitter"
"1212009739959312384","misogyny","VARW","train","twitter"
"1207227877365886976","misogyny","MULTI:SELA+VARW","dev","twitter"
"1213768790581923840","misogyny","VARW","train","twitter"
"1204886263955906561","misogyny","MULTI:SELA+VARW","test","twitter"
"1211089022573072385","misogyny","VARW","test","twitter"
"1205434125248806912","misogyny","MULTI:SELA+VARW","train","twitter"
"1204887988238528516","misogyny","MULTI:SELA+VARW","train","twitter"
"1207768159169720320","misogyny","MULTI:SELA+VARW","test","twitter"
"1205044274552856576","misogyny","MULTI:SELA+VARW","train","twitter"
"1207319662058463238","misogyny","MULTI:SELA+VARW","train","twitter"
"1207086186977726466","misogyny","MULTI:SELA+VARW","test","twitter"
"1207382820655706118","misogyny","MULTI:SELA+VARW","dev","twitter"
"1207309106228453376","misogyny","MULTI:SELA+VARW","dev","twitter"
"1207667737121710080","misogyny","MULTI:SELA+VARW","train","twitter"
"1207683799502467072","misogyny","MULTI:SELA+VARW","train","twitter"
"1205012791029051398","misogyny","MULTI:SELA+VARW","dev","twitter"
"1205851374535229441","misogyny","MULTI:SELA+VARW","train","twitter"
"1227702194847330304","misogyny","MULTI:SELA+VARW","dev","twitter"
"1212144001865916416","misogyny","VARW","train","twitter"
"1214637693889634305","misogyny","VARW","train","twitter"
"1213749810983063553","misogyny","VARW","test","twitter"
"1206183211572830208","misogyny","VARW","train","twitter"
"1211377153780146179","misogyny","VARW","train","twitter"
"1211075669876195328","misogyny","MULTI:SELA+VARW","train","twitter"
"1205438442051686402","misogyny","MULTI:SELA+VARW","test","twitter"
"1212797384373260288","misogyny","VARW","test","twitter"
"1212666093027901441","misogyny","MULTI:SELA+VARW","train","twitter"
"1212850419451531265","misogyny","MULTI:SELA+VARW","train","twitter"
"1214144020571660288","misogyny","VARW","dev","twitter"
"1214192073085214720","misogyny","VARW","dev","twitter"
"1210381507975626754","misogyny","MULTI:SELA+VARW","train","twitter"
"1208525861474971649","misogyny","VARW","train","twitter"
"1205501866907504642","misogyny","VARW","dev","twitter"
"1208149249227141120","misogyny","MULTI:SELA+VARW","train","twitter"
"1211227527680843776","misogyny","VARW","test","twitter"
"1210213486690738177","misogyny","VARW","test","twitter"
"1207327566182436864","misogyny","MULTI:SELA+VARW","test","twitter"
"1204820117336526848","misogyny","MULTI:SELA+VARW","train","twitter"
"1207318468384690176","misogyny","VARW","dev","twitter"
"1205898091058126849","misogyny","MULTI:SELA+VARW","train","twitter"
"1209477283599269888","misogyny","VARW","test","twitter"
